Vendor_Batch,vendor_yield,offset,driftelite,prod_val,smartcal,resistance_yield
523288-11,2.047228679984837,164,176,132,169,2.50971636888242
523288-10,-0.8848075037456946,173,164,148,191,-0.687422001630907
523288-06,1.436780142139992,211,222,193,238,1.7962819772361798
523288-10,-0.1023056048897791,176,176,138,209,0.1756400575775192
523860-10,2.2888243577848226,172,185,143,219,2.371311406801575
523860-04,2.450310965403403,159,157,124,140,2.574595812055163
523288-08,-0.0037249691590958015,194,171,124,188,0.23676143662137067
523288-08,-1.392810932142944,192,217,193,234,-1.1950925445086915
523860-04,0.7785660967441714,132,139,111,150,0.6406693683872631
523288-08,0.5907705453803439,144,147,133,175,0.9468639391137301
523288-10,0.8016257222548051,140,166,140,210,0.7083061431550254
523288-09,0.49194865767788587,136,132,88,234,0.7622391779471409
523288-10,-1.8854515955588247,163,177,152,188,-1.1447674436313389
523860-01,-1.7639851617107272,164,209,186,240,-2.3113681661275445
523860-01,-2.8841410240466,211,146,149,234,-2.435371622256892
523860-10,-0.9097821878495669,167,194,132,222,0.007549665218832491
523288-11,-0.22851083065466649,199,175,137,241,0.587170528686699
523860-01,0.7303692046220499,206,217,193,241,0.7717160817427056
523288-10,1.7455666657247138,159,222,151,192,2.684093422289221
523288-10,2.1638248435083742,163,162,152,170,2.8508825215960973
523288-08,1.1156956735833536,144,143,136,192,0.9643551042562122
523288-11,1.4546772664361929,162,141,142,171,2.018475836311273
523288-10,0.2849605467584936,126,157,146,184,0.5949118733047258
523288-08,-1.1075178842720912,157,173,128,162,-0.44490873556651556
523860-10,-0.9935278993160839,173,180,129,224,-0.9476115230443839
523288-08,0.8215628203733047,150,143,135,154,1.3407504132331252
523860-04,-0.43630835174862936,192,125,113,176,-0.7740769579983462
523288-08,-0.45748061248840877,203,210,134,142,-0.42400461938873046
523288-08,-1.3962439534383662,154,178,138,184,-1.683859369655122
523288-10,-1.0753891259126818,108,195,141,187,-1.2357150431257402
523860-01,1.178099685335533,211,219,193,240,0.4593099360046212
523860-10,0.4940982027865294,175,181,139,232,1.0164713632877058
523288-08,-0.6112448450793821,147,140,124,183,-0.8805440435355969
523288-08,1.1483070534815947,170,125,144,167,1.3332774578558666
523860-04,-1.3069098637415113,107,153,118,140,-0.5517498023777757
523288-08,-0.2837371051119277,116,160,130,159,-0.2037280911319841
523288-09,0.6626801391818069,192,222,178,239,1.3128470644879964
523288-10,-0.9145808465818113,164,182,139,210,-0.6774608575129137
523288-10,0.7210608698356166,153,161,150,223,0.2811616688281552
523860-04,0.7509705578752395,206,201,114,223,0.26963266627687144
523288-10,0.7579696174321184,162,166,147,210,0.17110931778617477
523288-08,0.2651392526803478,134,221,140,141,0.5650436802595935
523288-09,-1.0306620227060266,192,221,193,232,-1.8480565997194818
523860-10,1.4899798885522688,158,178,142,231,1.499783961912909
523860-04,-0.10924247995110199,156,125,113,150,-0.3364012865504835
523288-08,-1.2687121880711112,193,191,135,228,-1.5249729009605115
523288-11,-0.20430145015860054,171,136,135,168,-0.22680762627064693
523288-06,-0.2514073332010904,204,218,193,231,-0.2671332094670154
523288-09,-0.6943892638715357,140,136,141,159,-1.4362471110277848
523288-10,0.007036265555907659,165,191,150,200,0.1416723803549681
523860-04,0.17545711318787113,109,125,105,148,1.183670793753021
523288-06,0.2485030515041299,157,216,150,240,0.4520762780797749
523860-04,-0.18167541554760622,107,125,91,140,-0.6775819441319253
523288-09,-0.8354911846429375,193,168,189,232,-0.6659771506466398
523288-09,0.018428222579819648,119,217,140,230,-0.3953717323500808
523860-01,0.15926160693379568,196,179,144,230,0.41025464490565167
523288-11,-1.7734514469759588,150,140,130,162,-1.695627788973313
523288-06,-1.1208090774882218,211,222,193,241,-1.0662940801468153
523288-10,0.4552958051666068,136,168,144,209,0.2902880420625567
523288-11,-0.05940248962960381,155,145,142,228,0.7561363154783081
523288-11,-2.051510273910655,152,125,137,179,-1.8528413144645033
523860-04,2.7093396613673484,156,155,121,140,2.385349211617798
523860-01,-0.20196942566662632,208,214,193,240,-0.5520455261955755
523860-04,-1.3309683837385835,130,130,89,140,-1.377481477342659
523288-06,-3.1119551722201986,204,222,193,235,-3.3268450825549576
523288-10,-2.064372575742196,158,168,193,241,-1.8498557530394308
523288-09,-1.099213536513128,197,215,193,236,-1.002571667994841
523288-09,1.6321546508581222,193,158,182,235,0.924872169884663
523860-10,0.3967770737518135,166,195,137,235,-0.18174343596465625
523288-11,-0.3509043572825212,151,150,190,241,-0.016544424531067192
523860-01,0.6462321631728895,207,211,193,233,0.8550206458211668
523860-10,-0.43844548205818634,178,153,147,140,-0.3200210704778479
523860-04,0.313297757948556,127,130,144,140,-1.0603136566035776
523288-10,-1.1239154984471251,162,196,145,198,-0.4831492724834703
523288-10,-0.1609495494199024,123,131,152,218,-0.10436057467080163
523288-09,-1.9525695077084229,199,222,193,241,-2.138898178933615
523288-08,0.5569646435977572,202,128,136,205,1.3531959723888827
523860-04,0.2474916958066794,133,125,105,154,0.5211656874636537
523288-06,-0.06567233320837268,211,193,193,230,-0.2580512384227836
523288-09,-1.029594168709333,207,222,193,241,-0.10642590005166386
523860-10,-1.278477664248837,184,222,134,219,-1.1329089201110405
523860-01,1.5085178155227017,211,220,193,241,1.4059856429363449
523288-09,-0.600905149882337,200,222,192,241,-0.7092810900523621
523288-06,0.21770895005784538,211,222,193,234,0.0641246894017789
523288-09,0.051192643974121536,196,222,190,234,-0.014551274420460912
523288-09,-1.1740124063541786,107,125,136,199,-0.48338378657761316
523288-09,-1.520149768774999,196,222,193,240,-1.7497971143490996
523288-11,2.602630978007186,199,181,136,238,2.234823734648375
523288-11,-0.12354183501094451,139,125,131,185,0.5638641169084526
523860-01,2.385499543833691,211,218,193,230,3.0695432167884684
523288-10,-0.3814745811216761,140,152,148,167,-0.8139616218851333
523288-08,-0.7462125788855941,127,177,128,198,-0.32471668132691406
523860-10,1.0923029249842418,160,222,193,235,0.7968291846325528
523288-09,-0.7100585221757448,194,222,193,236,-0.43278520137608323
523860-10,-0.4607146104021617,146,149,144,169,-0.011020398318804248
523288-08,-0.7934509112715028,154,157,122,235,-0.2329039417201615
523288-11,-0.6063093543922594,131,150,192,157,-0.9349272683038152
523860-10,-1.3496142801918765,211,222,193,228,-0.9889060675477219
523288-09,0.008791189005049065,114,125,128,144,-0.18991625249474617
523288-08,0.5009101381278039,170,142,137,149,0.7480139956418212
523860-04,1.00653363344998,107,125,105,146,1.5204856736414274
523860-10,0.7850238411690121,211,200,193,216,1.3801063419290749
523288-06,-0.5241052001007768,206,222,188,235,-0.1656263125546248
523860-04,0.01054851422504676,107,125,94,140,-0.4216148860328842
523860-01,0.6170710957426454,211,220,193,241,0.48984258363291827
523288-10,-0.93085880297107,159,189,147,188,-0.8763441991642547
523288-10,-0.1187243375818583,164,184,150,224,0.07309893355039132
523288-08,-0.662289379720527,193,222,193,237,-0.6744461487429068
523860-04,0.18511409635743734,118,125,120,217,-0.08880590775196426
523288-11,-1.8298393990305561,181,218,193,235,-1.7161257622192432
523288-06,-1.5378972224886416,211,222,193,240,-2.6749381945599735
523288-08,0.32334666262798784,195,216,186,147,-0.39507037707592896
523288-08,0.17518312932182736,148,175,130,200,1.2731316376033186
523860-04,0.5342884522405826,107,125,111,140,0.21232719006245893
523860-01,-0.528922599821145,199,222,193,241,-0.7734299098224622
523860-04,1.735031940040462,107,125,193,140,1.727595220354332
523288-08,1.4312512217513433,203,210,193,233,1.2346971669143803
523288-09,0.8525193111915704,194,222,191,241,0.5836832023377994
523288-08,0.5846184041671132,155,155,135,189,0.5640862655403586
523288-06,0.8427523144637311,198,221,192,241,2.1338296290424066
523288-11,1.8874483845447414,176,180,141,171,1.9585643742893681
523860-04,0.4974635235010296,142,125,113,141,0.05531955644562375
523288-09,1.2681672346800927,150,175,193,240,1.219983345979976
523860-04,0.14171093986378427,143,125,118,158,-0.3937339417807122
523860-10,0.15533143351070172,173,173,133,225,0.6015326638543621
523288-11,0.3805346764222685,127,222,135,241,0.6428177994423
523288-08,2.2265796604536345,148,139,128,176,2.13729850243186
523288-06,-1.3117466854239879,211,211,186,241,-1.8509719577852097
523288-11,1.3465627586587687,184,191,184,236,1.3979023567366897
523288-06,-0.3030998420460652,166,177,193,241,-0.39953563715255025
523288-09,-1.6696437762543124,182,218,193,234,-1.9012479274808194
523288-06,0.7509570540176305,211,211,193,236,1.0441148840148917
523288-11,0.3698831864865193,158,143,138,190,0.7198671842741278
523860-01,-0.7052281174505508,211,220,193,231,-0.18970495151484001
523860-04,-0.4257293973990374,107,125,104,149,-0.20819323387466063
523288-10,-0.3635781439103273,152,180,147,240,-0.31267510220382294
523860-04,-0.12856386105510803,107,125,118,140,0.15103058017139143
523288-08,-0.7930208455265427,154,184,134,181,-1.5221368637264285
523288-09,0.11969198597430471,195,222,192,241,0.8950969433623424
523288-06,1.3179457800122503,210,182,193,241,1.550724385564803
523288-09,0.7140639888122132,191,216,193,234,0.13956050275912724
523288-09,0.0440359503573313,195,205,182,228,0.17426927132085415
523288-06,-0.6488159538108654,183,220,138,239,-0.9316962318079012
523288-06,1.9730433504859908,137,217,193,241,2.614702050101557
523288-10,0.9257097207624596,159,173,146,197,1.004997157098833
523860-01,0.5483370939112496,211,220,193,240,0.08178423533764173
523860-10,-0.09478025990824936,184,180,139,140,-0.16323395397142043
523860-10,0.01982771078170255,178,162,89,140,-0.3738542136537051
523288-11,1.6506981363683613,131,146,130,156,1.4456800419528473
523288-08,-2.273775041786746,143,157,134,202,-2.7917522012098583
523860-04,-0.3080265233835635,107,125,87,140,-0.8986976387911941
523860-04,1.3146015201361099,107,125,105,140,1.2165796940235256
523860-10,0.36687097136028657,179,190,147,151,-0.08838487406931506
523860-01,-0.6485811008623033,208,222,193,241,0.12618867033255166
523860-10,-1.1097845165869384,177,187,129,236,-1.550785074661843
523288-08,-0.0032953445315087385,157,125,142,189,0.3725884778054987
523288-06,-1.239198280351664,197,222,193,239,-0.9464452510453293
523288-08,-2.709902265975415,134,135,126,163,-3.3244819890837434
523288-11,1.6735618410168278,143,178,140,196,1.4815397002115231
523288-06,-0.3290641440648014,211,222,193,241,-0.8538333030015881
523288-08,0.6514558904932086,140,125,126,159,0.3828669369022785
523288-08,-1.5981591481073136,147,174,138,192,-1.1344154538636888
523860-10,0.9767599412797281,182,164,136,170,1.126281214049849
523288-11,-0.32332762128717596,156,157,136,183,0.12446434837546433
523288-08,0.15340869099209992,151,222,181,162,-0.0055675535589625735
523288-08,-1.3294517062441291,142,175,140,170,-2.067462167948484
523288-10,1.1125781529899161,161,125,148,198,1.4183884529080797
523860-04,-0.5573642706331337,164,125,108,140,-0.9522245868387398
523860-04,-1.179548661253655,107,125,98,140,-2.3806535286466497
523860-04,1.6522511457944429,107,125,87,221,1.7387575105300228
523288-06,-0.331336440375925,207,207,193,241,-0.6728051090091702
523288-08,0.6674935941310719,158,125,132,143,0.3028449329843198
523860-10,1.9778770524995464,150,185,136,231,2.0431595604936947
523288-06,0.06631073384988773,211,222,193,235,-0.5145037553170116
523288-06,0.5849542136026241,211,216,193,241,1.0765005909491387
523860-04,0.6569144241481242,107,125,110,179,0.2939641925854459
523288-09,-1.3655040283848157,192,222,193,234,-0.9998570275375411
523860-01,-0.3042208679497626,165,135,139,233,-0.6611752473183753
523288-08,-1.1509595170507516,147,160,125,159,-0.7772733375443558
523288-10,-0.18485970432036533,167,196,149,204,-0.15800143464847693
523860-04,0.9682554767966371,107,125,103,142,1.0905359973088027
523288-06,-0.8586800828509983,206,222,193,241,-1.4422514348588908
523288-09,-0.8028221194242847,202,220,183,241,-0.9044017683659211
523860-10,1.5961833737659215,163,178,144,150,0.8156118228204348
523860-10,1.3394808959673952,150,177,131,140,1.4645586646733253
523860-01,-2.626196339316348,198,214,100,240,-2.2680879778046044
523288-11,0.2298968155528566,159,178,193,149,0.42119552994729637
523288-09,-0.15522550225183263,193,222,193,236,1.0241498263233542
523288-08,-0.14050238880374874,160,176,134,169,-0.5691160873747932
523860-01,0.34990687995233516,195,215,193,237,-0.29309798352070393
523860-01,-0.3051351580306491,203,207,193,241,0.24772750416804395
523860-04,0.49067613615557415,201,209,101,224,-0.1038829002821352
523860-10,-0.28523000166822343,211,195,137,234,-0.9494903477297397
523288-10,0.8580046946324204,192,184,151,237,1.156227218593747
523860-10,-0.019015747057186103,159,173,106,140,0.04769291244499438
523860-10,0.07988110002462136,182,195,138,158,-0.2962471131279366
523288-09,0.11531834746814804,197,222,185,238,-0.5395018760592959
523860-01,2.110133647601544,159,210,112,183,2.2748860580626977
523860-01,-1.3603435698243878,211,222,193,241,-1.1436836711118936
523288-08,0.3605929184868041,107,175,148,191,0.012964204163292636
523288-11,-1.112757453476061,155,170,137,184,-1.9086590581285527
523288-11,-0.8942760031309946,121,143,147,241,-1.3366034337645445
523860-01,-0.16784021978811647,199,222,193,236,0.24596865541708074
523860-04,-0.7008261860817492,107,125,113,161,-0.3095886979210469
523288-10,-0.17932521967263332,163,182,146,186,-0.6584193945886516
523860-10,-0.3781719395831614,168,181,139,239,-0.3894063604342755
523860-01,-0.4870137024603313,197,205,143,231,-0.7410597291713398
523860-01,1.4809445364353315,195,215,193,241,1.8890863661442705
523288-10,0.47606030571382213,149,189,147,199,1.1664145282859948
523288-08,-1.1796122778706475,204,138,187,188,-1.4221881396444678
523860-01,-1.0541458331769467,187,221,193,241,-1.4489458151293395
523288-06,0.35546333551526843,211,221,189,230,-0.3739514380293715
523288-10,0.15077968417472465,157,168,148,215,0.1314636547743328
523860-10,-0.578816832063483,171,169,141,227,-0.47059220701320825
523860-10,0.5652931091772623,166,177,139,217,1.3312603219688226
523288-09,-0.22449494611609097,185,172,189,147,0.08149861316150905
523860-01,0.18806014526539624,203,212,193,241,0.37272048085885195
523288-10,1.1219798840267254,161,125,150,187,1.004046276829774
523288-09,-0.7417921787101306,193,214,186,232,-0.45993423323521243
523288-06,0.6376810764790519,201,220,182,241,0.7637934355384572
523288-09,-0.18926110089999243,202,219,193,241,-0.447538297866968
523288-11,2.0358898737185536,150,141,138,187,1.9739030679374248
523288-11,-0.48570278196236083,144,177,134,199,-0.2452111366551608
523860-01,1.5237570003804524,196,222,193,241,1.6399423239350654
523860-04,-0.22380065950497155,140,125,106,140,-0.10416726000372804
523288-06,0.3496061379758455,211,215,193,241,0.03150445983989536
523860-10,1.209067326524626,170,175,145,228,1.4292638585635877
523860-10,-0.1455440363215983,173,191,145,226,-0.26434452273174097
523860-10,-0.9582086960544731,165,184,150,155,-1.3943434252266982
523288-10,0.04648700524723082,163,174,145,195,-0.806705245440086
523288-06,-0.18662720600654437,211,221,193,240,0.8894100093018005
523288-10,-3.121195024967879,156,177,149,202,-3.1159836608224794
523288-11,-0.8640796520477769,110,216,145,212,-0.9059947208128438
523860-01,1.3261940385980628,204,222,193,240,0.6963361825147601
523860-10,0.81444899564913,156,173,149,146,-0.11023950641077407
523860-10,1.0278744529771482,157,174,141,225,0.49072844719668474
523288-09,0.5787813095064157,118,222,193,241,0.156043984674675
523288-09,0.5822821817113605,199,217,138,234,0.8747805207766554
523288-06,0.6314662706853092,196,222,193,241,0.1896475202949744
523288-09,1.9650872842235931,203,222,185,241,2.009015825047821
523288-06,-0.13030546637843604,211,222,193,241,-0.7194108216376875
523860-01,-0.76605054936837,210,215,193,241,-0.40268144240021647
523860-04,0.9966389850347256,117,125,117,140,1.7078738636233863
523288-11,-1.329912052843024,164,173,137,182,-1.2058565395911285
523288-11,-1.0120086550248877,155,146,135,180,-1.3669576253267897
523288-11,1.0250983000741172,153,142,137,188,1.878872425664674
523860-04,1.4391505740384185,107,138,87,140,1.0430941615248388
523288-10,1.0205236728307039,206,222,193,241,0.4814096025040534
523860-10,0.49856840035358246,173,200,144,140,0.771335810157785
523860-04,-0.5464999738743055,130,125,142,140,-0.006052708238202142
523288-11,0.6459486421718984,147,125,138,149,0.41158188803144335
523860-04,2.049547476372789,149,125,87,148,2.4726214094463406
