,DS_85_port1_Return Loss_Result,DS_85_port1_Insertion Loss_Result,DS_85_port1_Insertion Tilt_Result,DS_85_port1_Isolation_Result,DS_85_port1_Max Delta 1_Result,DS_85_port1_Max Delta 2_Result,DS_85_port2_Return Loss_Result,DS_85_port2_Insertion Loss_Result,DS_85_port2_Insertion Tilt_Result,DS_85_port2_Isolation_Result,DS_85_port2_Max Delta 1_Result,DS_85_port4_Max Delta 2_Result,DS_85_port4_PORT-4_Result,DS_85_port4_Return Loss_Result,DS_85_port4_Insertion Loss_Result,DS_85_port4_Insertion Tilt_Result,DS_204_port1_Return Loss_Result,DS_204_port1_Insertion Loss_Result,DS_204_port1_Insertion Tilt_Result,DS_204_port1_Isolation_Result,DS_204_port1_Max Delta 1_Result,DS_204_port1_Max Delta 2_Result,DS_204_port2_Return Loss_Result,DS_204_port2_Insertion Loss_Result,DS_204_port2_Insertion Tilt_Result,DS_204_port2_Isolation_Result,DS_204_port2_Max Delta 1_Result,DS_204_port4_Max Delta 2_Result,DS_204_port4_PORT-4_Result,DS_204_port4_Return Loss_Result,DS_204_port4_Insertion Loss_Result,DS_204_port4_Insertion Tilt_Result,US_85_port1_Return Loss_Result,US_85_port1_Insertion Loss_Result,US_85_port1_PORT-2_Result,US_85_port2_Insertion Loss_Result,US_85_port2_PORT-3_Result,US_85_port3_Insertion Loss_Result,US_85_port3_PORT-4_Result,US_85_port4_Insertion Loss_Result,US_85_port4_----------------------------------------_Result,US_204_port1_Return Loss_Result,US_204_port1_Insertion Loss_Result,US_204_port1_PORT-2_Result,US_204_port2_Insertion Loss_Result,US_204_port2_PORT-3_Result,US_204_port3_Insertion Loss_Result,US_204_port3_PORT-4_Result,US_204_port4_Insertion Loss_Result,US_204_port4_----------------------------------------_Result,kpi
105205210540,-16.16,-16.16,-16.16,-16.16,-16.16,-16.16,-16.15,-16.15,-16.15,-16.15,-16.15,1.11,1.11,1.11,1.11,1.11,-15.79,-15.79,-15.79,-15.79,-15.79,-15.79,-15.79,-15.79,-15.79,-15.79,-15.79,0.9,0.9,0.9,0.9,0.9,-15.67,-15.67,-15.67,10.63,10.63,10.63,10.63,10.63,10.63,-15.4,-15.4,-15.4,10.92,10.92,11.0,11.0,11.0,11.0,PASSED
105210112183,-15.72,-15.72,-15.72,-15.72,-15.72,-15.72,-15.76,-15.76,-15.76,-15.76,-15.76,1.18,1.18,1.18,1.18,1.18,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.4,-15.4,-15.4,-15.4,-15.4,0.84,0.84,0.84,0.84,0.84,-16.82,-16.82,-16.82,10.92,10.92,11.17,11.17,11.18,11.18,-15.79,-15.79,-15.79,11.06,11.06,11.23,11.23,11.22,11.22,PASSED
105204610664,-16.44,-16.44,-16.44,-16.44,-16.44,-16.44,-17.23,-17.23,-17.23,-17.23,-17.23,1.13,1.13,1.13,1.13,1.13,-15.41,-15.41,-15.41,-15.41,-15.41,-15.41,-15.7,-15.7,-15.7,-15.7,-15.7,0.94,0.94,0.94,0.94,0.94,-17.34,-17.34,-17.34,10.98,10.98,10.9,10.9,10.47,10.47,-16.01,-16.01,-16.01,11.01,11.01,11.07,11.07,10.61,10.61,FAILED
105210313676,-15.86,-15.86,-15.86,-15.86,-15.86,-15.86,-15.83,-15.83,-15.83,-15.83,-15.83,1.24,1.24,1.24,1.24,1.24,-15.12,-15.12,-15.12,-15.12,-15.12,-15.12,-15.2,-15.2,-15.2,-15.2,-15.2,0.9,0.9,0.9,0.9,0.9,-16.61,-16.61,-16.61,10.83,10.83,11.08,11.08,10.7,10.7,-15.08,-15.08,-15.08,11.01,11.01,11.22,11.22,10.85,10.85,PASSED
105195010771,-15.91,-15.91,-15.91,-15.91,-15.91,-15.91,-16.13,-16.13,-16.13,-16.13,-16.13,0.45,0.45,0.45,0.45,0.45,-15.99,-15.99,-15.99,-15.99,-15.99,-15.99,-15.95,-15.95,-15.95,-15.95,-15.95,0.83,0.83,0.83,0.83,0.83,-16.59,-16.59,-16.59,10.66,10.66,10.59,10.59,10.59,10.59,-15.64,-15.64,-15.64,11.22,11.22,11.01,11.01,11.01,11.01,FAILED
105201510358,-16.63,-16.63,-16.63,-16.63,-16.63,-16.63,-16.91,-16.91,-16.91,-16.91,-16.91,1.26,1.26,1.26,1.26,1.26,-15.89,-15.89,-15.89,-15.89,-15.89,-15.89,-17.43,-17.43,-17.43,-17.43,-17.43,1.18,1.18,1.18,1.18,1.18,-15.83,-15.83,-15.83,11.1,11.1,10.81,10.81,10.89,10.89,-15.25,-15.25,-15.25,11.29,11.29,11.09,11.09,11.12,11.12,FAILED
105194610620,-17.82,-17.82,-17.82,-17.82,-17.82,-17.82,-17.81,-17.81,-17.81,-17.81,-17.81,1.62,1.62,1.62,1.62,1.62,-15.75,-15.75,-15.75,-15.75,-15.75,-15.75,-15.8,-15.8,-15.8,-15.8,-15.8,0.79,0.79,0.79,0.79,0.79,-16.65,-16.65,-16.65,11.3,11.3,11.3,11.3,11.3,11.3,-15.5,-15.5,-15.5,11.22,11.22,11.06,11.06,11.07,11.07,PASSED
105205210065,-15.33,-15.33,-15.33,-15.33,-15.33,-15.33,-16.28,-16.28,-16.28,-16.28,-16.28,0.73,0.73,0.73,0.73,0.73,-15.63,-15.63,-15.63,-15.63,-15.63,-15.63,-16.17,-16.17,-16.17,-16.17,-16.17,1.25,1.25,1.25,1.25,1.25,-17.67,-17.67,-17.67,10.6,10.6,10.96,10.96,10.95,10.95,-16.91,-16.91,-16.91,11.08,11.08,11.07,11.07,11.06,11.06,PASSED
105210112060,-16.13,-16.13,-16.13,-16.13,-16.13,-16.13,-16.1,-16.1,-16.1,-16.1,-16.1,0.76,0.76,0.76,0.76,0.76,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,0.75,0.75,0.75,0.75,0.75,-17.18,-17.18,-17.18,10.69,10.69,10.7,10.7,10.7,10.7,-15.09,-15.09,-15.09,10.98,10.98,10.92,10.92,10.71,10.71,PASSED
105204410658,-16.4,-16.4,-16.4,-16.4,-16.4,-16.4,-16.14,-16.14,-16.14,-16.14,-16.14,0.98,0.98,0.98,0.98,0.98,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.68,-15.68,-15.68,-15.68,-15.68,0.97,0.97,0.97,0.97,0.97,-15.59,-15.59,-15.59,10.74,10.74,11.18,11.18,11.17,11.17,-16.28,-16.28,-16.28,10.97,10.97,10.98,10.98,10.97,10.97,PASSED
105210112159,-15.49,-15.49,-15.49,-15.49,-15.49,-15.49,-16.62,-16.62,-16.62,-16.62,-16.62,1.49,1.49,1.49,1.49,1.49,-15.35,-15.35,-15.35,-15.35,-15.35,-15.35,-15.59,-15.59,-15.59,-15.59,-15.59,1.48,1.48,1.48,1.48,1.48,-16.61,-16.61,-16.61,11.01,11.01,11.04,11.04,10.85,10.85,-15.9,-15.9,-15.9,11.15,11.15,11.23,11.23,11.12,11.12,PASSED
105205210488,-15.12,-15.12,-15.12,-15.12,-15.12,-15.12,-15.67,-15.67,-15.67,-15.67,-15.67,0.87,0.87,0.87,0.87,0.87,-15.86,-15.86,-15.86,-15.86,-15.86,-15.86,-17.19,-17.19,-17.19,-17.19,-17.19,0.87,0.87,0.87,0.87,0.87,-16.56,-16.56,-16.56,10.74,10.74,10.56,10.56,10.77,10.77,-15.04,-15.04,-15.04,11.04,11.04,10.94,10.94,10.84,10.84,PASSED
105210112109,-15.31,-15.31,-15.31,-15.31,-15.31,-15.31,-16.74,-16.74,-16.74,-16.74,-16.74,1.17,1.17,1.17,1.17,1.17,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-17.72,-17.72,-17.72,-17.72,-17.72,0.9,0.9,0.9,0.9,0.9,-18.35,-18.35,-18.35,10.25,10.25,10.69,10.69,10.71,10.71,-15.41,-15.41,-15.41,10.52,10.52,10.92,10.92,10.92,10.92,PASSED
105205210252,-15.13,-15.13,-15.13,-15.13,-15.13,-15.13,-16.26,-16.26,-16.26,-16.26,-16.26,1.46,1.46,1.46,1.46,1.46,-15.81,-15.81,-15.81,-15.81,-15.81,-15.81,-15.89,-15.89,-15.89,-15.89,-15.89,1.45,1.45,1.45,1.45,1.45,-16.71,-16.71,-16.71,10.62,10.62,10.75,10.75,10.73,10.73,-15.81,-15.81,-15.81,11.02,11.02,11.25,11.25,11.17,11.17,PASSED
105210311170,-15.6,-15.6,-15.6,-15.6,-15.6,-15.6,-16.58,-16.58,-16.58,-16.58,-16.58,0.46,0.46,0.46,0.46,0.46,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-17.65,-17.65,-17.65,-17.65,-17.65,0.78,0.78,0.78,0.78,0.78,-17.32,-17.32,-17.32,11.08,11.08,11.13,11.13,10.7,10.7,-16.26,-16.26,-16.26,11.24,11.24,11.4,11.4,11.0,11.0,PASSED
105205110793,-15.72,-15.72,-15.72,-15.72,-15.72,-15.72,-15.58,-15.58,-15.58,-15.58,-15.58,1.84,1.84,1.84,1.84,1.84,-16.62,-16.62,-16.62,-16.62,-16.62,-16.62,-16.61,-16.61,-16.61,-16.61,-16.61,0.73,0.73,0.73,0.73,0.73,-15.89,-15.89,-15.89,10.68,10.68,10.66,10.66,10.67,10.67,-15.61,-15.61,-15.61,10.89,10.89,10.89,10.89,10.9,10.9,PASSED
105194610655,-16.97,-16.97,-16.97,-16.97,-16.97,-16.97,-17.16,-17.16,-17.16,-17.16,-17.16,1.04,1.04,1.04,1.04,1.04,-15.02,-15.02,-15.02,-15.02,-15.02,-15.02,-16.22,-16.22,-16.22,-16.22,-16.22,0.89,0.89,0.89,0.89,0.89,-16.17,-16.17,-16.17,10.65,10.65,11.28,11.28,11.28,11.28,-15.61,-15.61,-15.61,10.86,10.86,10.87,10.87,10.87,10.87,FAILED
105205210163,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-17.29,-17.29,-17.29,-17.29,-17.29,1.0,1.0,1.0,1.0,1.0,-16.85,-16.85,-16.85,-16.85,-16.85,-16.85,-16.88,-16.88,-16.88,-16.88,-16.88,0.89,0.89,0.89,0.89,0.89,-17.05,-17.05,-17.05,10.73,10.73,11.09,11.09,11.1,11.1,-15.67,-15.67,-15.67,11.03,11.03,11.14,11.14,10.81,10.81,PASSED
105205110986,-17.46,-17.46,-17.46,-17.46,-17.46,-17.46,-15.33,-15.33,-15.33,-15.33,-15.33,0.98,0.98,0.98,0.98,0.98,-16.32,-16.32,-16.32,-16.32,-16.32,-16.32,-16.74,-16.74,-16.74,-16.74,-16.74,1.01,1.01,1.01,1.01,1.01,-16.62,-16.62,-16.62,10.96,10.96,11.05,11.05,10.81,10.81,-16.17,-16.17,-16.17,11.02,11.02,11.22,11.22,11.0,11.0,PASSED
105204410835,-15.15,-15.15,-15.15,-15.15,-15.15,-15.15,-15.02,-15.02,-15.02,-15.02,-15.02,1.03,1.03,1.03,1.03,1.03,-15.52,-15.52,-15.52,-15.52,-15.52,-15.52,-15.1,-15.1,-15.1,-15.1,-15.1,1.16,1.16,1.16,1.16,1.16,-16.04,-16.04,-16.04,10.79,10.79,10.85,10.85,10.74,10.74,-15.84,-15.84,-15.84,10.87,10.87,10.96,10.96,10.65,10.65,PASSED
105205210600,-15.18,-15.18,-15.18,-15.18,-15.18,-15.18,-15.13,-15.13,-15.13,-15.13,-15.13,1.04,1.04,1.04,1.04,1.04,-15.08,-15.08,-15.08,-15.08,-15.08,-15.08,-15.07,-15.07,-15.07,-15.07,-15.07,0.9,0.9,0.9,0.9,0.9,-17.1,-17.1,-17.1,10.79,10.79,10.91,10.91,10.53,10.53,-15.17,-15.17,-15.17,11.04,11.04,11.31,11.31,11.1,11.1,PASSED
105205210524,-16.2,-16.2,-16.2,-16.2,-16.2,-16.2,-16.04,-16.04,-16.04,-16.04,-16.04,1.94,1.94,1.94,1.94,1.94,-16.86,-16.86,-16.86,-16.86,-16.86,-16.86,-16.87,-16.87,-16.87,-16.87,-16.87,1.73,1.73,1.73,1.73,1.73,-16.45,-16.45,-16.45,11.17,11.17,11.18,11.18,11.17,11.17,-15.57,-15.57,-15.57,10.94,10.94,10.94,10.94,10.94,10.94,PASSED
105210111937,-15.14,-15.14,-15.14,-15.14,-15.14,-15.14,-15.04,-15.04,-15.04,-15.04,-15.04,1.04,1.04,1.04,1.04,1.04,-15.33,-15.33,-15.33,-15.33,-15.33,-15.33,-15.04,-15.04,-15.04,-15.04,-15.04,0.78,0.78,0.78,0.78,0.78,-17.48,-17.48,-17.48,10.62,10.62,10.98,10.98,10.36,10.36,-15.38,-15.38,-15.38,10.83,10.83,11.08,11.08,10.69,10.69,PASSED
105205110945,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.48,-16.48,-16.48,-16.48,-16.48,0.74,0.74,0.74,0.74,0.74,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-17.96,-17.96,-17.96,-17.96,-17.96,0.74,0.74,0.74,0.74,0.74,-16.99,-16.99,-16.99,10.85,10.85,10.87,10.87,10.85,10.85,-16.6,-16.6,-16.6,11.33,11.33,11.33,11.33,11.33,11.33,PASSED
105205210364,-15.95,-15.95,-15.95,-15.95,-15.95,-15.95,-15.93,-15.93,-15.93,-15.93,-15.93,1.13,1.13,1.13,1.13,1.13,-15.4,-15.4,-15.4,-15.4,-15.4,-15.4,-15.08,-15.08,-15.08,-15.08,-15.08,1.07,1.07,1.07,1.07,1.07,-16.46,-16.46,-16.46,10.5,10.5,10.79,10.79,10.62,10.62,-15.52,-15.52,-15.52,11.04,11.04,11.09,11.09,10.66,10.66,PASSED
105204410607,-16.08,-16.08,-16.08,-16.08,-16.08,-16.08,-15.27,-15.27,-15.27,-15.27,-15.27,0.86,0.86,0.86,0.86,0.86,-15.25,-15.25,-15.25,-15.25,-15.25,-15.25,-17.49,-17.49,-17.49,-17.49,-17.49,0.8,0.8,0.8,0.8,0.8,-17.27,-17.27,-17.27,10.69,10.69,11.05,11.05,11.06,11.06,-15.37,-15.37,-15.37,11.16,11.16,11.35,11.35,11.03,11.03,PASSED
105210112012,-16.38,-16.38,-16.38,-16.38,-16.38,-16.38,-16.37,-16.37,-16.37,-16.37,-16.37,1.23,1.23,1.23,1.23,1.23,-15.34,-15.34,-15.34,-15.34,-15.34,-15.34,-16.35,-16.35,-16.35,-16.35,-16.35,1.17,1.17,1.17,1.17,1.17,-17.06,-17.06,-17.06,10.97,10.97,10.67,10.67,10.69,10.69,-16.27,-16.27,-16.27,11.03,11.03,10.7,10.7,10.8,10.8,PASSED
105205210355,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-17.52,-17.52,-17.52,-17.52,-17.52,1.09,1.09,1.09,1.09,1.09,-15.99,-15.99,-15.99,-15.99,-15.99,-15.99,-16.19,-16.19,-16.19,-16.19,-16.19,0.92,0.92,0.92,0.92,0.92,-16.51,-16.51,-16.51,10.89,10.89,10.6,10.6,10.66,10.66,-16.56,-16.56,-16.56,10.9,10.9,10.89,10.89,10.78,10.78,PASSED
105204210963,-15.39,-15.39,-15.39,-15.39,-15.39,-15.39,-15.43,-15.43,-15.43,-15.43,-15.43,1.55,1.55,1.55,1.55,1.55,-15.25,-15.25,-15.25,-15.25,-15.25,-15.25,-16.21,-16.21,-16.21,-16.21,-16.21,0.88,0.88,0.88,0.88,0.88,-16.74,-16.74,-16.74,10.97,10.97,10.96,10.96,10.97,10.97,-15.23,-15.23,-15.23,11.13,11.13,11.15,11.15,10.93,10.93,PASSED
105204610619,-17.65,-17.65,-17.65,-17.65,-17.65,-17.65,-17.75,-17.75,-17.75,-17.75,-17.75,0.57,0.57,0.57,0.57,0.57,-16.06,-16.06,-16.06,-16.06,-16.06,-16.06,-16.08,-16.08,-16.08,-16.08,-16.08,0.67,0.67,0.67,0.67,0.67,-17.08,-17.08,-17.08,11.12,11.12,11.11,11.11,11.11,11.11,-16.28,-16.28,-16.28,11.14,11.14,11.16,11.16,11.16,11.16,PASSED
105205210311,-16.67,-16.67,-16.67,-16.67,-16.67,-16.67,-16.68,-16.68,-16.68,-16.68,-16.68,1.35,1.35,1.35,1.35,1.35,-15.86,-15.86,-15.86,-15.86,-15.86,-15.86,-15.1,-15.1,-15.1,-15.1,-15.1,0.93,0.93,0.93,0.93,0.93,-17.19,-17.19,-17.19,11.13,11.13,10.65,10.65,10.66,10.66,-15.64,-15.64,-15.64,10.71,10.71,10.69,10.69,10.68,10.68,PASSED
105204610504,-16.73,-16.73,-16.73,-16.73,-16.73,-16.73,-15.6,-15.6,-15.6,-15.6,-15.6,0.89,0.89,0.89,0.89,0.89,-15.75,-15.75,-15.75,-15.75,-15.75,-15.75,-17.29,-17.29,-17.29,-17.29,-17.29,0.73,0.73,0.73,0.73,0.73,-16.07,-16.07,-16.07,10.82,10.82,10.76,10.76,10.62,10.62,-16.01,-16.01,-16.01,10.79,10.79,10.92,10.92,11.1,11.1,PASSED
105204410757,-14.07,-14.07,-14.07,-14.07,-14.07,-14.07,-15.32,-15.32,-15.32,-15.32,-15.32,1.16,1.16,1.16,1.16,1.16,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-15.82,-15.82,-15.82,-15.82,-15.82,0.86,0.86,0.86,0.86,0.86,-15.44,-15.44,-15.44,10.8,10.8,10.74,10.74,10.43,10.43,-15.87,-15.87,-15.87,11.09,11.09,11.08,11.08,10.68,10.68,FAILED
105204410542,-15.75,-15.75,-15.75,-15.75,-15.75,-15.75,-15.71,-15.71,-15.71,-15.71,-15.71,0.91,0.91,0.91,0.91,0.91,-16.95,-16.95,-16.95,-16.95,-16.95,-16.95,-16.97,-16.97,-16.97,-16.97,-16.97,0.8,0.8,0.8,0.8,0.8,-16.03,-16.03,-16.03,11.1,11.1,11.21,11.21,11.21,11.21,-15.58,-15.58,-15.58,11.22,11.22,11.2,11.2,11.2,11.2,PASSED
105205210036,-16.18,-16.18,-16.18,-16.18,-16.18,-16.18,-16.15,-16.15,-16.15,-16.15,-16.15,1.53,1.53,1.53,1.53,1.53,-16.38,-16.38,-16.38,-16.38,-16.38,-16.38,-16.51,-16.51,-16.51,-16.51,-16.51,0.9,0.9,0.9,0.9,0.9,-17.33,-17.33,-17.33,10.85,10.85,10.85,10.85,10.84,10.84,-15.02,-15.02,-15.02,10.94,10.94,10.95,10.95,10.94,10.94,PASSED
105205110813,-15.51,-15.51,-15.51,-15.51,-15.51,-15.51,-16.87,-16.87,-16.87,-16.87,-16.87,1.34,1.34,1.34,1.34,1.34,-15.06,-15.06,-15.06,-15.06,-15.06,-15.06,-15.96,-15.96,-15.96,-15.96,-15.96,1.09,1.09,1.09,1.09,1.09,-15.83,-15.83,-15.83,11.01,11.01,11.05,11.05,10.68,10.68,-15.07,-15.07,-15.07,11.04,11.04,11.08,11.08,10.75,10.75,PASSED
105204410943,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,-15.54,0.45,0.45,0.45,0.45,0.45,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,-16.5,0.78,0.78,0.78,0.78,0.78,-16.64,-16.64,-16.64,10.77,10.77,11.09,11.09,11.1,11.1,-15.27,-15.27,-15.27,11.14,11.14,11.12,11.12,11.12,11.12,PASSED
105205110885,-15.46,-15.46,-15.46,-15.46,-15.46,-15.46,-15.98,-15.98,-15.98,-15.98,-15.98,1.38,1.38,1.38,1.38,1.38,-15.2,-15.2,-15.2,-15.2,-15.2,-15.2,-16.03,-16.03,-16.03,-16.03,-16.03,1.12,1.12,1.12,1.12,1.12,-16.36,-16.36,-16.36,10.62,10.62,10.86,10.86,10.62,10.62,-15.41,-15.41,-15.41,10.89,10.89,10.96,10.96,10.77,10.77,PASSED
105210313362,-16.07,-16.07,-16.07,-16.07,-16.07,-16.07,-15.84,-15.84,-15.84,-15.84,-15.84,0.81,0.81,0.81,0.81,0.81,-16.07,-16.07,-16.07,-16.07,-16.07,-16.07,-16.31,-16.31,-16.31,-16.31,-16.31,0.8,0.8,0.8,0.8,0.8,-15.48,-15.48,-15.48,11.11,11.11,10.96,10.96,10.53,10.53,-15.5,-15.5,-15.5,11.16,11.16,11.1,11.1,11.08,11.08,PASSED
105204410634,-16.16,-16.16,-16.16,-16.16,-16.16,-16.16,-16.0,-16.0,-16.0,-16.0,-16.0,0.94,0.94,0.94,0.94,0.94,-15.83,-15.83,-15.83,-15.83,-15.83,-15.83,-17.22,-17.22,-17.22,-17.22,-17.22,0.85,0.85,0.85,0.85,0.85,-16.31,-16.31,-16.31,10.88,10.88,10.77,10.77,10.37,10.37,-16.27,-16.27,-16.27,11.22,11.22,10.71,10.71,11.13,11.13,PASSED
105205210109,-15.86,-15.86,-15.86,-15.86,-15.86,-15.86,-16.88,-16.88,-16.88,-16.88,-16.88,1.5,1.5,1.5,1.5,1.5,-16.27,-16.27,-16.27,-16.27,-16.27,-16.27,-17.32,-17.32,-17.32,-17.32,-17.32,1.15,1.15,1.15,1.15,1.15,-18.21,-18.21,-18.21,10.79,10.79,10.88,10.88,10.8,10.8,-15.64,-15.64,-15.64,10.97,10.97,11.17,11.17,11.09,11.09,PASSED
105205210361,-15.35,-15.35,-15.35,-15.35,-15.35,-15.35,-16.99,-16.99,-16.99,-16.99,-16.99,1.15,1.15,1.15,1.15,1.15,-15.32,-15.32,-15.32,-15.32,-15.32,-15.32,-15.29,-15.29,-15.29,-15.29,-15.29,0.91,0.91,0.91,0.91,0.91,-16.88,-16.88,-16.88,10.84,10.84,11.03,11.03,11.03,11.03,-16.06,-16.06,-16.06,11.18,11.18,11.17,11.17,11.18,11.18,PASSED
105205110972,-17.15,-17.15,-17.15,-17.15,-17.15,-17.15,-18.18,-18.18,-18.18,-18.18,-18.18,1.17,1.17,1.17,1.17,1.17,-16.55,-16.55,-16.55,-16.55,-16.55,-16.55,-17.17,-17.17,-17.17,-17.17,-17.17,0.85,0.85,0.85,0.85,0.85,-17.53,-17.53,-17.53,10.96,10.96,11.02,11.02,10.63,10.63,-16.69,-16.69,-16.69,11.12,11.12,11.26,11.26,10.96,10.96,PASSED
105205210171,-15.28,-15.28,-15.28,-15.28,-15.28,-15.28,-15.27,-15.27,-15.27,-15.27,-15.27,0.76,0.76,0.76,0.76,0.76,-15.11,-15.11,-15.11,-15.11,-15.11,-15.11,-15.13,-15.13,-15.13,-15.13,-15.13,1.4,1.4,1.4,1.4,1.4,-17.54,-17.54,-17.54,10.73,10.73,10.73,10.73,10.72,10.72,-17.1,-17.1,-17.1,10.92,10.92,10.93,10.93,10.94,10.94,PASSED
105210112161,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.63,-15.63,-15.63,-15.63,-15.63,1.31,1.31,1.31,1.31,1.31,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-15.55,-15.55,-15.55,-15.55,-15.55,0.79,0.79,0.79,0.79,0.79,-17.01,-17.01,-17.01,10.97,10.97,10.97,10.97,10.97,10.97,-16.69,-16.69,-16.69,11.1,11.1,11.1,11.1,11.1,11.1,PASSED
105210313103,-15.33,-15.33,-15.33,-15.33,-15.33,-15.33,-15.93,-15.93,-15.93,-15.93,-15.93,1.14,1.14,1.14,1.14,1.14,-15.56,-15.56,-15.56,-15.56,-15.56,-15.56,-15.53,-15.53,-15.53,-15.53,-15.53,0.86,0.86,0.86,0.86,0.86,-15.56,-15.56,-15.56,10.71,10.71,10.8,10.8,10.58,10.58,-15.3,-15.3,-15.3,10.96,10.96,11.11,11.11,10.94,10.94,PASSED
105205210286,-16.22,-16.22,-16.22,-16.22,-16.22,-16.22,-15.82,-15.82,-15.82,-15.82,-15.82,1.25,1.25,1.25,1.25,1.25,-15.39,-15.39,-15.39,-15.39,-15.39,-15.39,-15.07,-15.07,-15.07,-15.07,-15.07,1.19,1.19,1.19,1.19,1.19,-17.65,-17.65,-17.65,11.01,11.01,10.95,10.95,10.74,10.74,-15.49,-15.49,-15.49,11.08,11.08,11.04,11.04,10.86,10.86,PASSED
105204610543,-16.64,-16.64,-16.64,-16.64,-16.64,-16.64,-16.65,-16.65,-16.65,-16.65,-16.65,0.75,0.75,0.75,0.75,0.75,-16.51,-16.51,-16.51,-16.51,-16.51,-16.51,-16.49,-16.49,-16.49,-16.49,-16.49,0.74,0.74,0.74,0.74,0.74,-17.0,-17.0,-17.0,10.66,10.66,10.65,10.65,10.66,10.66,-15.47,-15.47,-15.47,10.96,10.96,10.96,10.96,10.97,10.97,PASSED
105194610633,-16.66,-16.66,-16.66,-16.66,-16.66,-16.66,-16.64,-16.64,-16.64,-16.64,-16.64,1.47,1.47,1.47,1.47,1.47,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,1.02,1.02,1.02,1.02,1.02,-16.78,-16.78,-16.78,11.25,11.25,11.03,11.03,11.02,11.02,-15.16,-15.16,-15.16,11.17,11.17,11.17,11.17,11.17,11.17,PASSED
105204610537,-16.48,-16.48,-16.48,-16.48,-16.48,-16.48,-16.49,-16.49,-16.49,-16.49,-16.49,0.63,0.63,0.63,0.63,0.63,-16.23,-16.23,-16.23,-16.23,-16.23,-16.23,-16.25,-16.25,-16.25,-16.25,-16.25,0.89,0.89,0.89,0.89,0.89,-17.35,-17.35,-17.35,10.75,10.75,10.75,10.75,10.75,10.75,-15.52,-15.52,-15.52,11.03,11.03,11.03,11.03,11.05,11.05,PASSED
105205210121,-16.88,-16.88,-16.88,-16.88,-16.88,-16.88,-16.83,-16.83,-16.83,-16.83,-16.83,0.94,0.94,0.94,0.94,0.94,-17.19,-17.19,-17.19,-17.19,-17.19,-17.19,-17.24,-17.24,-17.24,-17.24,-17.24,0.94,0.94,0.94,0.94,0.94,-16.29,-16.29,-16.29,10.57,10.57,10.58,10.58,10.58,10.58,-15.5,-15.5,-15.5,11.05,11.05,11.27,11.27,10.79,10.79,PASSED
105205210548,-16.27,-16.27,-16.27,-16.27,-16.27,-16.27,-16.75,-16.75,-16.75,-16.75,-16.75,1.35,1.35,1.35,1.35,1.35,-15.3,-15.3,-15.3,-15.3,-15.3,-15.3,-15.36,-15.36,-15.36,-15.36,-15.36,1.18,1.18,1.18,1.18,1.18,-16.64,-16.64,-16.64,10.35,10.35,11.04,11.04,11.03,11.03,-15.48,-15.48,-15.48,11.2,11.2,11.04,11.04,11.04,11.04,PASSED
105210313852,-16.49,-16.49,-16.49,-16.49,-16.49,-16.49,-16.49,-16.49,-16.49,-16.49,-16.49,1.68,1.68,1.68,1.68,1.68,-15.33,-15.33,-15.33,-15.33,-15.33,-15.33,-15.79,-15.79,-15.79,-15.79,-15.79,1.33,1.33,1.33,1.33,1.33,-16.64,-16.64,-16.64,10.67,10.67,11.03,11.03,11.04,11.04,-15.41,-15.41,-15.41,11.05,11.05,11.27,11.27,11.27,11.27,PASSED
105195010419,-18.01,-18.01,-18.01,-18.01,-18.01,-18.01,-18.16,-18.16,-18.16,-18.16,-18.16,0.81,0.81,0.81,0.81,0.81,-15.23,-15.23,-15.23,-15.23,-15.23,-15.23,-15.25,-15.25,-15.25,-15.25,-15.25,1.18,1.18,1.18,1.18,1.18,-16.26,-16.26,-16.26,10.74,10.74,10.73,10.73,10.73,10.73,-15.44,-15.44,-15.44,10.86,10.86,10.84,10.84,10.85,10.85,PASSED
105210111913,-16.93,-16.93,-16.93,-16.93,-16.93,-16.93,-16.94,-16.94,-16.94,-16.94,-16.94,0.74,0.74,0.74,0.74,0.74,-16.2,-16.2,-16.2,-16.2,-16.2,-16.2,-16.22,-16.22,-16.22,-16.22,-16.22,1.16,1.16,1.16,1.16,1.16,-16.57,-16.57,-16.57,11.08,11.08,11.08,11.08,11.08,11.08,-16.26,-16.26,-16.26,11.0,11.0,11.0,11.0,11.0,11.0,PASSED
